mouse,tissue,sampling_date,tube_tare,tube_full,homogenization_volume,dilution,vol_plated,grams,grams_mL,plate_type,num_blobs,cfu_gram,treatment,log10_cfu_gram,count_source,notes_x,filename,experiment,generation,cage_id,sex,diet,date_born,date_died,dam,sire,date_colonized,notes_y,COVID_notes,col_time,col_weeks
27R,stool,2018-06-12,1.5599,1.6656,1.0,1.0,0.2,0.1057,0.1057,EMB,237.0,11210.97446,AZ20,4.05,OpenCFU,2020-08-12 [12:28:00 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180613_plate_photos/IMG_0571.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,406 days,58.0
27R,Cecum,2018-06-15,1.5585,2.0007,1.0,0.1,0.1,0.4422,0.4422,LB+Km,449.0,101537.7657,AZ20,5.01,OpenCFU,2020-09-28 [10:40:39 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/cecum/IMG_5575.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Cecum,2018-06-15,1.5585,2.0007,1.0,0.01,0.1,0.4422,0.4422,LB+Km,100.0,226142.0172,AZ20,5.35,OpenCFU,2020-09-28 [10:40:41 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/cecum/IMG_5576.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Cecum,2018-06-15,1.5585,2.0007,1.0,1.0,0.2,0.4422,0.4422,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/cecum/IMG_5602.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Cecum,2018-06-15,1.5585,2.0007,1.0,0.1,0.1,0.4422,0.4422,EMB,402.0,90909.09091,AZ20,4.96,OpenCFU,2020-09-28 [10:44:22 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/cecum/IMG_5629.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Cecum,2018-06-15,1.5585,2.0007,1.0,0.01,0.1,0.4422,0.4422,EMB,109.0,246494.7987,AZ20,5.39,OpenCFU,2020-09-28 [10:44:25 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/cecum/IMG_5630.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Duodenum,2018-06-15,1.5586,1.9569,1.0,1.0,0.2,0.3983,0.3983,LB+Km,19.0,238.5136832,AZ20,2.38,OpenCFU,2020-09-28 [10:46:48 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/duodenum/IMG_5378.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Duodenum,2018-06-15,1.5586,1.9569,1.0,1.0,0.2,0.3983,0.3983,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/duodenum/IMG_5398.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Duodenum,2018-06-15,1.5586,1.9569,1.0,1.0,0.2,0.3983,0.3983,EMB,32.0,401.7072558,AZ20,2.6,OpenCFU,2020-09-28 [10:49:58 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/duodenum/IMG_5419.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Jejumum,2018-06-15,1.5555,2.0041,1.0,1.0,0.2,0.4486,0.4486,LB+Km,237.0,2641.551494,AZ20,3.42,OpenCFU,2020-09-28 [10:54:52 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/jejunum/IMG_5442.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Jejumum,2018-06-15,1.5555,2.0041,1.0,1.0,0.2,0.4486,0.4486,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/jejunum/IMG_5462.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Jejumum,2018-06-15,1.5555,2.0041,1.0,1.0,0.2,0.4486,0.4486,EMB,264.0,2942.48774,AZ20,3.47,OpenCFU,2020-09-28 [10:58:00 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/jejunum/IMG_5482.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Liver,2018-06-15,1.5052,1.8765,1.0,1.0,0.2,0.3713,0.3713,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/liver/IMG_5317.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Liver,2018-06-15,1.5052,1.8765,1.0,1.0,0.2,0.3713,0.3713,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/liver/IMG_5337.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Liver,2018-06-15,1.5052,1.8765,1.0,1.0,0.2,0.3713,0.3713,EMB,111.0,1494.748182,AZ20,3.17,OpenCFU,2020-09-28 [11:03:29 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/liver/IMG_5358.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Prox. Ileum,2018-06-15,1.5274,1.7585,1.0,1.0,0.2,0.2311,0.2311,LB+Km,1.0,21.63565556,AZ20,1.34,OpenCFU,2020-09-28 [11:08:57 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/prox_ileum/IMG_5504.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Prox. Ileum,2018-06-15,1.5274,1.7585,1.0,1.0,0.2,0.2311,0.2311,LB+Cm,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/prox_ileum/IMG_5526.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
27R,Prox. Ileum,2018-06-15,1.5274,1.7585,1.0,1.0,0.2,0.2311,0.2311,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20180615_plate_photos_AdaptAZ20Sac/prox_ileum/IMG_5547.jpg,Adaptation_AZ20_NCD,G0,27.0,M,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,409 days,58.42857142857143
28B,stool,2017-07-13,1.5545,1.6849,1.0,0.01,0.1,0.1304,0.1304,LB+Km,751.0,5759202.454,AZ20,6.76,OpenCFU,2020-08-21 [08:51:06 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170713/Photos/Km/IMG_3236.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,72 days,10.285714285714286
28B,stool,2017-07-13,1.5545,1.6849,1.0,0.01,0.1,0.1304,0.1304,EMB,0.0,0,AZ20,0.0,MT_manual,"Manual, white colonies",,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,72 days,10.285714285714286
28B,stool,2017-07-14,1.5454,1.6725,1.0,0.1,0.1,0.1271,0.1271,LB+Km,43.0,33831.62864,AZ20,4.53,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170714/Photos/Km/IMG_3406.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,73 days,10.428571428571429
28B,stool,2017-07-14,1.5454,1.6725,1.0,0.1,0.1,0.1271,0.1271,EMB,0.0,0,AZ20,0.0,MT_manual,"Manual, white colonies",,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,73 days,10.428571428571429
28B,stool,2017-07-15,1.5502,1.6611,1.0,0.1,0.1,0.1109,0.1109,LB+Km,407.0,366997.2949,AZ20,5.56,OpenCFU,2020-08-22 [05:49:33 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170715/Photos/Km/IMG_5174.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,74 days,10.571428571428571
28B,stool,2017-07-15,1.5502,1.6611,1.0,0.1,0.1,0.1109,0.1109,EMB,381.0,343552.7502,AZ20,5.54,OpenCFU,2020-08-22 [06:02:37 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170715/Photos/EMB_Lac/IMG_5116.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,74 days,10.571428571428571
28B,stool,2017-07-16,1.5541,1.6466,1.0,0.1,0.1,0.0925,0.0925,LB+Km,314.0,339459.4595,AZ20,5.53,OpenCFU,2020-08-22 [06:14:41 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170716/Photos/Km/IMG_3076.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,75 days,10.714285714285714
28B,stool,2017-07-16,1.5541,1.6466,1.0,0.1,0.1,0.0925,0.0925,EMB,346.0,374054.0541,AZ20,5.57,OpenCFU,2020-08-22 [06:19:38 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170716/Photos/EMB_Lac/IMG_3131.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,75 days,10.714285714285714
28B,stool,2017-07-18,1.5574,1.6332,1.0,0.1,0.1,0.0758,0.0758,LB+Km,611.0,806068.6016,AZ20,5.91,OpenCFU,2020-08-22 [06:26:25 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170718/Photos/Km/IMG_3257.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,77 days,11.0
28B,stool,2017-07-18,1.5574,1.6332,1.0,0.1,0.1,0.0758,0.0758,EMB,772.0,1018469.657,AZ20,6.01,OpenCFU,2020-08-22 [06:32:46 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170718/Photos/Km/IMG_3257.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,77 days,11.0
28B,stool,2017-07-19,1.5558,1.6453,1.0,0.01,0.1,0.0895,0.0895,LB+Km,188.0,2100558.659,AZ20,6.32,OpenCFU,2020-07-25 [04:50:08 PM]: no comment,20170720_plate_photos/IMG_3562.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,78 days,11.142857142857142
28B,stool,2017-07-25,1.5244,1.6842,1.0,0.1,0.1,0.1598,0.1598,LB+Km,105.0,65707.13392,AZ20,4.82,OpenCFU,2020-07-25 [05:14:05 PM]: no comment,20170726/Photos/AZ20_Adaptation/Km/IMG_3644.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,84 days,12.0
28B,stool,2017-07-25,1.5244,1.6842,1.0,0.01,0.1,0.1598,0.1598,LB+Km,11.0,68836.04506,AZ20,4.84,OpenCFU,2020-07-25 [05:14:02 PM]: no comment,20170726/Photos/AZ20_Adaptation/Km/IMG_3645.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,84 days,12.0
28B,stool,2017-07-25,1.5244,1.6842,1.0,0.1,0.1,0.1598,0.1598,EMBLac,107.0,66958.69837,AZ20,4.83,OpenCFU,2020-07-25 [05:51:42 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170726/Photos/AZ20_Adaptation/EMB/IMG_3699.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,84 days,12.0
28B,stool,2017-07-25,1.5244,1.6842,1.0,0.01,0.1,0.1598,0.1598,EMBLac,17.0,106382.9787,AZ20,5.03,OpenCFU,2020-07-25 [05:51:40 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170726/Photos/AZ20_Adaptation/EMB/IMG_3700.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,84 days,12.0
28B,stool,2017-08-08,1.5349,1.6295,1.0,0.1,0.1,0.0946,0.0946,LB+Km,88.0,93023.25581,AZ20,4.97,OpenCFU,2020-07-25 [06:33:12 PM]: no comment,20170809_plate_photos/IMG_3935.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,98 days,14.0
28B,stool,2017-08-08,1.5349,1.6295,1.0,0.1,0.1,0.0946,0.0946,EMBLac,68.0,71881.60677,AZ20,4.86,OpenCFU,2020-07-25 [06:45:08 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170809_plate_photos/IMG_3963.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,98 days,14.0
28B,stool,2017-08-15,1.5515,1.6426,1.0,0.1,0.1,0.0911,0.0911,LB+Km,483.0,530186.6081,AZ20,5.72,OpenCFU,2020-07-29 [10:55:16 AM]: no comment,20170816_plate_photos/Adaptation_Km/IMG_5846.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,105 days,15.0
28B,stool,2017-08-15,1.5515,1.6426,1.0,0.1,0.1,0.0911,0.0911,EMBLac,355.0,389681.6685,AZ20,5.59,OpenCFU,2020-07-29 [11:01:05 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170816_plate_photos/Adaptation_EMB/IMG_5819.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,105 days,15.0
28B,stool,2017-08-22,1.5484,1.7216,1.0,0.1,0.1,0.1732,0.1732,LB+Km,4.0,2309.468822,AZ20,3.36,OpenCFU,2020-07-29 [11:12:06 AM]: no comment,20170823_plate_photos/IMG_4041.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,112 days,16.0
28B,stool,2017-08-22,1.5484,1.7216,1.0,0.1,0.1,0.1732,0.1732,EMBLac,3.0,1732.101617,AZ20,3.24,OpenCFU,2020-07-29 [11:08:20 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170823_plate_photos/IMG_4069.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,112 days,16.0
28B,stool,2017-08-29,1.5179,1.6155,1.0,0.1,0.1,0.0976,0.0976,LB+Km,15.0,15368.85246,AZ20,4.19,OpenCFU,2020-07-29 [11:27:45 AM]: no comment,20170830_plate_photos/IMG_6121.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,119 days,17.0
28B,stool,2017-08-29,1.5179,1.6155,1.0,0.1,0.1,0.0976,0.0976,EMBLac,33.0,33811.47541,AZ20,4.53,OpenCFU,2020-07-29 [11:32:34 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170830_plate_photos/IMG_6093.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,119 days,17.0
28B,stool,2017-09-05,1.5568,1.6178,1.0,0.1,0.1,0.061,0.061,LB+Km,166.0,272131.1475,AZ20,5.43,OpenCFU,2020-07-29 [11:59:59 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170906_plate_photos/Photos/Adaptation_Nissle/IMG_6312.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,126 days,18.0
28B,stool,2017-09-05,1.5568,1.6178,1.0,0.1,0.1,0.061,0.061,EMBLac,280.0,459016.3934,AZ20,5.66,OpenCFU,2020-07-29 [11:56:44 AM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170906_plate_photos/Photos/Adaptation_Nissle/IMG_6342.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,126 days,18.0
28B,stool,2017-09-12,1.5522,1.6495,1.0,0.1,0.1,0.0973,0.0973,LB+Km,14.0,14388.48921,AZ20,4.16,OpenCFU,2020-07-29 [12:38:08 PM]: no comment,20170913_plate_photos/IMG_6610.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,133 days,19.0
28B,stool,2017-09-12,1.5522,1.6495,1.0,0.1,0.1,0.0973,0.0973,EMBLac,20.0,20554.98458,AZ20,4.31,OpenCFU,2020-07-29 [12:14:38 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170913_plate_photos/IMG_6638.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,133 days,19.0
28B,stool,2017-09-19,1.5433,1.6102,1.0,0.1,0.1,0.0669,0.0669,EMBLac,24.0,35874.43946,AZ20,4.55,OpenCFU,2020-07-29 [01:20:57 PM]: no comment,20170920_plate_photos/IMG_3881.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,140 days,20.0
28B,stool,2017-09-19,1.5357,1.6255,1.0,0.1,0.1,0.0898,0.0898,LB+Km,23.0,25612.47216,AZ20,4.41,OpenCFU,2020-07-29 [12:59:56 PM]: no comment,20170920_plate_photos/IMG_4259.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,140 days,20.0
28B,stool,2017-09-26,1.5399,1.6543,1.0,0.1,0.1,0.1144,0.1144,LB+Km,7.0,6118.881119,AZ20,3.79,OpenCFU,Breakthrough colonies,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170927_plate_photos/Km/IMG_4152.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,147 days,21.0
28B,stool,2017-09-26,1.5399,1.6543,1.0,0.1,0.1,0.1144,0.1144,EMBSuc,10.0,8741.258741,AZ20,3.94,OpenCFU,Small white colonies (not counted),/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20170927_plate_photos/EMB/IMG_4088.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,147 days,21.0
28B,stool,2017-10-03,1.551,1.6517,1.0,0.1,0.1,0.1007,0.1007,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,20171004_plate_photos/Km/IMG_4409.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,154 days,22.0
28B,stool,2017-10-03,1.551,1.6517,1.0,0.1,0.1,0.1007,0.1007,EMBSuc,93.0,92353.52532,AZ20,4.97,OpenCFU,2020-08-02 [12:45:21 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171004_plate_photos/EMB_incomplete/IMG_4496.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,154 days,22.0
28B,stool,2017-10-10,1.5479,1.654,1.0,0.1,0.1,0.1061,0.1061,LB+Km,0.0,0,AZ20,0.0,MT_manual,"Manual, Breakthrough colonies",20171011_plate_photos/Km/IMG_4656.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,161 days,23.0
28B,stool,2017-10-10,1.5479,1.654,1.0,0.1,0.1,0.1061,0.1061,EMBSuc,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171011_plate_photos/EMB/IMG_4588.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,161 days,23.0
28B,stool,2017-10-17,1.5155,1.646,1.0,0.1,0.1,0.1305,0.1305,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171018_plate_photos/Km/IMG_0104.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,168 days,24.0
28B,stool,2017-10-17,1.5155,1.646,1.0,0.1,0.1,0.1305,0.1305,EMBLac,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171018_plate_photos/EMB_Adaptation_Cohort_1/IMG_4798.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,168 days,24.0
28B,stool,2017-10-24,1.5549,1.7282,1.0,0.1,0.1,0.1733,0.1733,LB+Km,29.0,16733.98731,AZ20,4.22,OpenCFU,2020-08-02 [08:14:40 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171025_plate_photos/Km/IMG_0272.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,175 days,25.0
28B,stool,2017-10-24,1.5549,1.7282,1.0,0.1,0.1,0.1733,0.1733,EMBLac,159.0,91748.41316,AZ20,4.96,OpenCFU,2020-08-02 [08:20:19 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171025_plate_photos/EMB/IMG_0302.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,175 days,25.0
28B,stool,2017-10-31,1.5521,1.6501,1.0,0.1,0.1,0.098,0.098,LB+Km,0.0,0,AZ20,0.0,OpenCFU,2020-06-26 [04:43:51 PM]: no comment,20171101_plate_photos/IMG_6382.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,182 days,26.0
28B,stool,2017-10-31,1.5521,1.6501,1.0,0.1,0.1,0.098,0.098,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,20171101_plate_photos/IMG_6311.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,182 days,26.0
28B,stool,2017-11-07,1.5194,1.6535,1.0,0.1,0.1,0.1341,0.1341,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171108_plate_photos/IMG_4834.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,189 days,27.0
28B,stool,2017-11-07,1.5194,1.6535,1.0,0.1,0.1,0.1341,0.1341,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,20171108_plate_photos/IMG_4907.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,189 days,27.0
28B,stool,2017-11-14,1.5506,1.627,1.0,0.1,0.1,0.0764,0.0764,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171115_plate_photos/Km/IMG_0394.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,196 days,28.0
28B,stool,2017-11-14,1.5506,1.627,1.0,0.1,0.1,0.0764,0.0764,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,20171115_plate_photos/EMB/IMG_0516.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,196 days,28.0
28B,stool,2017-11-21,1.5416,1.6488,1.0,0.1,0.1,0.1072,0.1072,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171122_plate_photos/Km/02_Adaptation_1/IMG_4989.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,203 days,29.0
28B,stool,2017-11-21,1.5416,1.6488,1.0,0.1,0.1,0.1072,0.1072,EMB,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171122_plate_photos/EMB/02_Adaptation_1/IMG_5047.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,203 days,29.0
28B,stool,2017-11-28,1.5524,1.6744,1.0,0.1,0.1,0.122,0.122,LB+Km,0.0,0,AZ20,0.0,MT_manual,Manual,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171128_plate_photos/Km/Adaptation_1_AZ20/IMG_0436.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,210 days,30.0
28B,stool,2017-11-28,1.5524,1.6744,1.0,1.0,0.2,0.122,0.122,EMB,15.0,614.7540984,AZ20,2.79,OpenCFU,2020-08-04 [07:48:32 PM]: no comment,/home/mdtiu/zarrinpar/Pynchon/Plate_Photos/20171128_plate_photos/EMB/IMG_0342.jpg,Adaptation_AZ20_NCD,G0,28.0,F,NCD,2017-05-02,6/14/18,B1,B,7/12/17,,,210 days,30.0
