	Axis1_7.01	Axis2_2.88	Axis3_2.11	Axis4_1.76	Axis5_1.46	Axis6_1.39	Axis7_1.31	Axis8_1.27	Axis9_1.25	Axis10_1.23
29LL_Month6_8	0.001779938	0.000779021	0.001964229	0.000921445	0.000710211	0.000483102	-0.000133182	-0.000217405	-0.000268128	0.000400896
29N_Day7_2	0.000887077	0.000443095	0.001648202	0.000913671	-0.000162638	0.000295311	-0.000153943	0.000187629	-0.000470595	0.00044435
29N_Day7_3	0.000361452	0.000389551	0.001483667	0.000992178	-0.000188354	0.000543239	-0.000263461	5.37E-05	-0.00057633	0.000364947
29N_Day7_4	-0.037847473	-0.010797329	0.034471222	0.007231422	0.021782556	0.008899225	-0.004271101	-0.000215091	0.006738162	0.008462401
29N_Day7_5	0.001203196	0.000301368	0.001859342	0.001010403	-0.000103729	0.000149275	-0.000278098	0.000152841	-0.000243572	0.000284237
29N_Day7_6	0.001596296	0.000731611	0.001420522	0.000723389	5.36E-05	0.000563109	-0.000403128	-0.000112515	-0.00035741	-7.31E-05
29N_Day7_7	-0.018977427	0.010552969	0.007244668	0.003693866	0.003266479	0.002731724	-0.002672169	0.001829909	-0.001626	0.003948639
29N_Day7_8	-0.003281779	-0.012296516	0.010622893	0.004664576	-0.008497425	-0.009470595	-0.001812303	-0.010448294	-0.002124308	0.000394671
29N_Day7_9	0.002235721	0.001002777	0.000890092	0.000554518	0.000413454	0.000200035	-0.000360593	0.000130642	-0.000469652	-9.24E-05
29N_Month3_1	0.09305893	0.011377131	-0.029827877	-0.010453969	-0.009664529	-0.064735854	-0.01710318	-0.016396555	0.00322298	-0.01803773
29R_Day7_10	0.001623652	0.000993243	0.001091271	0.000743122	0.000316182	-0.000153391	-0.000326123	0.000401654	-0.000141827	0.000244524
29R_Day7_11	0.004753738	0.005777548	0.013211331	0.003421222	-0.001688688	0.019012315	-0.003220805	0.000251487	-0.002127556	-0.002986515
29R_Day7_12	0.003327851	0.011201698	0.006925935	0.007731941	-0.005646207	0.023809576	0.007981733	-0.007688855	0.002036068	0.008221126
29R_Day7_1	0.014135339	-0.038259259	-0.03116753	0.03557871	0.023628011	-0.023573887	-0.002908376	0.014077561	0.027835963	-0.018429478
29R_Day7_2	0.003911761	-0.029612245	-0.015046965	0.004649374	-0.000875643	-0.007442739	0.005059152	-0.002009195	0.001501144	0.001421954
29R_Day7_3	0.00211756	0.000837958	0.001002937	0.000593825	0.000122496	-0.000232943	-0.00029827	0.000426211	-0.000547353	0.000183109
29R_Day7_4	-0.003379066	0.004107475	0.012274291	-0.005768006	-5.10E-05	0.003693492	-6.31E-05	0.004466058	-0.004111186	-0.003340787
29R_Day7_5	0.003651189	0.008103891	0.017865959	0.005534248	0.00127537	-0.004777236	0.000875291	0.003205334	0.007696577	-0.004494835
29R_Day7_6	0.000531011	0.00096883	0.000956558	0.000874887	0.000402639	0.000217526	-0.000100912	0.00024503	-0.000423857	0.000531471
29R_Day7_7	0.004257588	-0.020204429	-0.00619687	0.013034249	0.01034536	0.001393412	-0.002685901	0.007568952	0.006560902	-0.001883796
29R_Day7_8	-0.005873782	0.001179329	0.002722925	-0.001027257	0.009509023	0.001489668	-0.003056687	-0.000606744	0.011105373	-0.005867659
29R_Day7_9	0.003963325	0.01431236	0.021188289	0.013793021	0.000184515	-0.003190506	0.000928702	0.004454421	0.00105916	0.000912737
29R_Month3_10	0.015530169	0.0049567	0.006353738	0.00093381	0.010009398	-0.000218391	0.018204447	0.007106251	0.009514038	-0.007525004
29R_Month3_11	0.001806033	0.000942572	0.000947089	0.000582907	0.000783688	0.000399366	-0.000224048	8.52E-05	-0.000465724	-0.000175984
29R_Month3_13	0.000822228	0.000637284	0.001106122	0.000727901	5.37E-05	0.000114289	-0.000244942	0.000454325	-0.00062377	0.000302555
29R_Month3_14	0.000910441	0.000476746	0.001154894	0.000716324	-5.13E-05	7.97E-05	-0.000501086	0.000380477	-0.000378578	-6.28E-05
29R_Month3_15	0.001530363	0.000924805	0.000872387	0.000533307	0.000268465	0.000383637	-0.000492032	0.000152997	-0.000508761	-0.000217029
29R_Month3_16	0.000828604	0.00107918	0.001024082	0.000734929	0.000274755	6.37E-05	-0.000201648	0.000500893	-0.0004268	0.000488093
29R_Month3_18	0.000822228	0.000637284	0.001106122	0.000727901	5.37E-05	0.000114289	-0.000244942	0.000454325	-0.00062377	0.000302555
29R_Month3_1	0.028779238	0.026642836	0.00510245	0.005578473	0.005103849	0.000641548	-0.005556316	0.005000879	-0.004832132	-0.016303762
29R_Month3_20	-0.002072028	-0.002656043	0.003374626	3.02E-05	-0.000993787	-0.001085986	0.002446628	-0.003273325	-0.000448992	-0.002735578
29R_Month3_21	0.001859805	0.001042973	0.000888562	0.000562348	0.000673802	0.000398201	-0.000265687	0.000106311	-0.000658353	-0.000164393
29R_Month3_22	0.001859805	0.001042973	0.000888562	0.000562348	0.000673802	0.000398201	-0.000265687	0.000106311	-0.000658353	-0.000164393
29R_Month3_23	0.000596908	0.0006175	0.000947817	0.000622745	-0.000109471	0.000226178	-0.000376988	0.000415102	-0.000607126	9.74E-05
29R_Month3_24	0.001395994	0.001005184	0.000688529	0.000484603	0.000280282	0.000308734	-0.000346563	0.000250311	-0.00080871	3.78E-05
29R_Month3_2	0.001226138	0.001008006	0.001285396	0.000796206	0.000311132	0.000425342	-0.000282247	0.00017376	-0.000737395	0.000321134
29R_Month3_3	-8.50E-05	0.001074828	0.001551539	0.000911198	0.000639249	0.000865567	-0.000422617	0.000558843	-5.35E-05	-0.00029785
29R_Month3_4	0.001882773	0.001116547	0.001079889	0.000638913	0.000833748	0.000400969	-0.000128882	7.15E-05	-0.000648266	2.97E-05
29R_Month3_5	0.000869478	0.000717386	0.001242988	0.000789155	0.000145561	0.00022356	-0.000135094	0.000430877	-0.00056873	0.000414016
29R_Month3_6	0.00050779	0.000679184	0.001292448	0.000993715	0.000815596	0.000341919	1.56E-05	0.000237032	-0.00039645	6.74E-05
29R_Month3_7	0.001460343	0.000839467	0.001128449	0.000638288	6.90E-05	5.90E-05	-0.000319877	0.000427725	-0.000534095	0.000171372
29R_Month3_8	0.000828604	0.00107918	0.001024082	0.000734929	0.000274755	6.37E-05	-0.000201648	0.000500893	-0.0004268	0.000488093
29R_Month3_9	0.05809246	0.032859913	0.008446439	-0.010387891	0.003084482	0.002628617	-0.014643742	0.001817608	-0.032161301	0.031272938
30N_Day7_11	-0.006534455	0.012223572	-0.001531304	-0.004851515	0.005719927	0.00285116	-0.003212632	0.000904672	0.002385237	0.001349591
30N_Day7_12	0.00175546	0.000945292	0.001030888	0.000639312	0.000430191	0.000272247	-0.000359609	0.000192667	-0.000526626	-1.11E-05
30N_Day7_13	0.003450865	-0.035902749	0.017395969	-0.017984428	-0.028286116	-0.030676715	0.017350287	-0.011741205	0.008783998	-0.017198926
30N_Day7_14	0.000465233	0.00111771	0.001059783	0.000966892	0.000372062	0.000777816	-0.000521701	0.000334523	0.000103738	-0.000339649
30N_Day7_15	0.023942172	-0.030019309	-0.018618867	-0.019996915	0.001014832	0.014535649	-0.024469505	0.042983983	0.023842725	0.00631856
30N_Day7_16	-0.043925014	0.011359073	-0.01277537	-0.005298563	0.000833133	0.000361388	0.000150452	0.002457344	0.00194196	0.002226883
30N_Day7_17	-0.043499075	0.012946813	-0.016114349	-0.005489926	-0.001327377	-0.000623413	-0.001155688	0.002526533	-0.000282801	0.001667241
30N_Day7_18	0.000869478	0.000717386	0.001242988	0.000789155	0.000145561	0.00022356	-0.000135094	0.000430877	-0.00056873	0.000414016
30N_Day7_19	0.000777345	0.001408066	0.001085768	0.000704012	0.000516688	0.000865311	-0.000570714	0.00031071	-0.000537549	-0.000419183
30N_Day7_1	0.006560957	-0.030650089	0.004746699	-0.007019537	0.005308559	0.01159097	0.015898713	0.009304944	0.007433323	0.002055452
30N_Day7_20	-0.046140984	0.013119284	-0.01675537	-0.006324782	-0.001540851	-0.000553228	-0.000579587	0.001663587	-2.23E-05	0.002402056
30N_Day7_21	0.000566927	0.001223214	0.001104744	0.001001492	0.000250812	0.000469724	-0.000654983	0.000413972	-8.61E-05	-3.38E-05
30N_Day7_22	0.002122409	-0.004032668	0.003841368	0.005947752	-0.027867087	0.002926662	0.003231988	0.006185444	-0.024748188	0.008573
30N_Day7_23	0.021791397	0.002067613	0.002113107	0.006015461	-0.026868713	0.005257811	0.030932136	-0.023740984	-0.023515768	0.019829804
30N_Day7_24	0.001393462	0.000734663	0.001003339	0.000613938	0.000538831	0.00017132	-0.000108087	0.00043498	-0.000472321	-3.24E-05
30N_Day7_2	0.000822228	0.000637284	0.001106122	0.000727901	5.37E-05	0.000114289	-0.000244942	0.000454325	-0.00062377	0.000302555
30N_Day7_3	0.002571878	-0.018599557	-0.01311487	0.003613254	-0.003101974	0.007560712	-0.008056198	-0.002591969	0.008466125	0.005100035
30N_Day7_4	-0.000129208	0.013984827	0.015324466	0.005015503	0.002206412	-0.000860529	-0.006326018	-0.004502665	0.006459743	-0.003839865
30N_Day7_5	0.000869478	0.000717386	0.001242988	0.000789155	0.000145561	0.00022356	-0.000135094	0.000430877	-0.00056873	0.000414016
30N_Day7_6	0.00713385	-0.00150451	0.010309029	-0.000538369	0.015194729	-0.011064656	0.000386969	-0.000984248	0.002310928	0.007283696
30N_Day7_7	-0.009382529	0.006458533	0.010940895	-0.001309505	0.00166319	-0.006594807	0.008109934	-0.004985007	-0.001676972	-0.004579312
30N_Day7_8	-0.01044594	0.002830812	-0.002001862	0.000949909	-0.008663517	-0.004370473	0.007063912	0.007746705	-0.01384899	0.000443019
30N_Day7_9	0.000465862	-0.010899273	-0.004831278	0.005991214	-0.002127739	0.006682376	-0.000323132	0.002333325	-0.002528641	0.006374723
AZ20	0.002521853	0.001012511	0.000933534	0.000532073	0.000424546	-0.000112401	-0.000520734	0.000253718	-0.000566517	-0.000156415
